Timestamp,How many years of experience do you have developing ROS-based systems?,How many ROS packages have you contributed to in your career?,What is your primary motivation for working with ROS?,Motivation_coded,"In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G1 - Expose a single ROS node with interfaces for third-party users for the most common use cases]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G2 - Design ROS nodes to be as hardware-independent as possible]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G3 - Decouple ROS nodes from variations in the execution environment]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G4 - Identify variation points of the system in advance, and design the system so that it can be extended by third-party users without modifying its core nodes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G5 - Take into account that the data exchanged between nodes of the system may not be fully compatible (semantically), incorrect, out-of-order, or redundant]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G6 - By design, limit unnecessary computationally-heavy operations by carefully analyzing the execution scenarios of the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G7 - Use a dedicated node to store and represent globally-relevant data (e.g., the physical environment where the system operates) and use it as the single source of truth for all the other nodes in the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G8 - If context-specific configuration is needed at run-time (e.g., the available hardware capabilities), then persist this configuration in a dedicated node to avoid having to recalculate it at run-time]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G9 - Decouple nodes with responsibilities that naturally work at different rates and use different rates for different purposes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G10 - For real-time requirements, collect timestamps from as many sources as possible (i.e., do not rely on ROS-based timestamps only)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G11 - Publish empty messages when triggering atomic actions]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G12 - Nodes that potentially produce/consume large amounts of messages should be configurable in terms of their publish/subscribe rates]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G13 - Selectively limit the data exchanged between nodes to provide only the information that is strictly necessary for completing tasks]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G14 - Use different communication channels depending on the criticality and real-time needs of the nodes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G15 - Provide at least one globally-reachable node capable of receiving run-stop messages and stopping/resetting the whole system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G16 - Nodes interacting with simulation or physical platforms should implement identical ROS messaging interfaces]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G17 - Use standard ROS message formats as much as possible, possibly supporting also their legacy versions]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G18 - Each ROS package should be responsible for one and only one specific feature of the system or robot capability and provide a well-defined interface for it]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G19 - If the system is remotely distributed, constantly observe the status of the communication channels, hosts, and machines on the network]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G20 - The spinning rate for nodes should be configurable so that they can operate according to available computational resources]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G21 - The interface of nodes responsible for state estimation should (i) support an arbitrary number and different types of sensors and (ii) be able to combine the information provided by the sensors]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G22 - State estimation nodes should be resilient with respect to the amount and frequency of the data received by the sensors]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G23 - Include data- and node-health information in messages containing critical data (e.g., strength of GPS signal)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G24 - Use services when starting up robots, instead of publishing to topics]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G25 - Provide dedicated nodes for doing introspection and querying the lower levels of the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G26 - Systems interacting with other non-ROS systems should provide two types of interfaces: a ROS-independent interface for the external systems and a ROS-based interface for ROS tools such as Rviz, Qt, etc.]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G27 - Avoid persisting raw data (e.g., a full resolution video) if only part of it will be used]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G28 - If different types of data are always sent/received together and must be synchronized, then package them into a single message]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G29 - Each single node should also be runnable in isolation]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G30 - The behavior of each node should follow a well-defined lifecyle, which should be queryable and updatable at run-time]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G31 - If a node is stateful and its behavior strongly depends on the time and order of arrival of messages, specify the protocol of the messages expected by the node]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G32 - ROS nodes must be stateless and their behaviour should not depend on previous operations or received messages]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G33 - Transform data only when it is used]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G34 - Assign meaningful names to components (e.g., nodes, topics, messages, services) and group them by adopting standard prefixes/suffixes]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G35 - When possible, core algorithms, libraries, and other generic software components should be ROS-agnostic]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G36 - Pay special attention to race conditions when persisting data received from other ROS nodes within the system]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G37 - Use a dedicated node for persisting and querying long-term data and short-term data (e.g., in the order of seconds)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G38 - ROS nodes should be agnostic of the underlying communication mechanisms (e.g., network protocols, deployment topology, etc.)]","In your last ROS-based project, how useful would each of the following 39 guidelines for architecting ROS-based systems have been? [G39 - Group nodes and interfaces into cohesive sets, each of them with its own responsibilities and well-defined dependencies]","From your experience, are there any guidelines in addition to those in the previous question that ROS-based developers should know?",FRAGMENTS_CODES,Additional_guidelines_coded,Description of added guidelines,What are the top-3 quality requirements you considered when working on your last ROS-based system?,Quality_attributes_coded,Do you have any final comments or suggestions?,Relevant_suggestions,Your e-mail address,Documented SA?,Why no documentation?,No_documentation_codes,Reflections on No Documentation
09/11/2020 12:36:26,3,More than 10,I develop ROS-based systems for a company,C,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Don't know,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,,,,,"Reliability, performance, security ","Reliability,Security,Performance","Okay, now I understand that ROS is a huge ecosystem and there is plenty of packages/stacks/robots. But I am really hoping we slow down making a new distribution every then and now. It makes things very complicated and less portable. Also we should focus on making the deployment of ros based systems. It’s hard find a tutorial on how to properly use a docker when you want to ship a ros package/stack. ",Difficulty in deploying ROS-based systems (specially due to the pace in which ROS distributions are released),ANONYMIZED,No,I am not sure which repository is being referred here.,,
09/11/2020 13:43:17,10,More than 10,I develop ROS-based systems for a company,C,NOT useful,Useful,Useful,NOT useful,NOT useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Useful,Useful,Useful,Absolutely useful,NOT useful,Useful,NOT useful,Absolutely useful,,,,,"Reliability, usability, performance","Reliability,Usability,Performance",,,ANONYMIZED,No,"Depends on what repo you are looking at. For more serious development, I'll usually have a standalone repo tackling architecture and other errata as it often relates to several repos at once.",Documented externally,"Depends on what repo you are looking at. For more serious development, I'll usually have a standalone repo tackling architecture and other errata as it often relates to several repos at once."
09/11/2020 15:33:37,10,More than 10,I develop ROS-based systems for a company,C,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,NOT useful,Don't know,Absolutely useful,Useful,Don't know,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Don't know,Don't know,Useful,NOT useful,Don't know,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Useful,,,,,"Reliability, Maintainability, Performance","Maintainability,Reliability,Performance",,,ANONYMIZED,No,"User docs are usually on wiki.ros.org (although that is changing for ROS2). I would say most of the time the ""software architecture"" docs are in the source code (doxygen comments, etc)","Documented in the Wiki,In the code",
09/11/2020 15:35:51,2,1,I develop ROS-based systems for academic purposes,A,Useful,Useful,Useful,NOT useful,NOT useful,Absolutely NOT useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Absolutely NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely NOT useful,NOT useful,Useful,Useful,Absolutely NOT useful,Absolutely NOT useful,Don't know,Absolutely useful,Absolutely useful,Useful,Don't know,Absolutely useful,Useful,Absolutely useful,Absolutely NOT useful,Don't know,Don't know,Useful,Useful,"Nodes should be testable in isolation
Use a common interface for various file-descriptor based communication mechanisms (UDP, TCP, RS232, etc)",[testable in isolation][common interface for comm],"N6,I5",,"reliability, debuggability, maintainability, ","Maintainability,Reliability",,,ANONYMIZED,No,Haven't had time.  Customer doesn't care about docs.,"Lack of resources,Lack of interest",
09/11/2020 18:08:27,5,Between 2 and 5,I develop ROS-based systems for a company,C,Useful,Absolutely useful,Useful,Don't know,NOT useful,Useful,NOT useful,Absolutely useful,Useful,NOT useful,NOT useful,Don't know,Don't know,Useful,Don't know,Absolutely useful,Useful,Useful,Don't know,Useful,Useful,Useful,Useful,Don't know,Don't know,Useful,Don't know,Absolutely useful,Don't know,Don't know,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Useful,Absolutely useful,"I would add: define dependencies accordingly (build, build_export, exec, test, doc) shrinking them to the the mininum required set (I think it is very important for deploy scenarios). I also missed guidelines regarding tests",[minimum deps],N1,,"reliability (well tested), maintainability (I appreciate projects with a good design, so it is easy to extend it), and usability (I appreciate easy-to-use pkgs, which have a well-defined scope making it simple to use)","Reliability,Maintainability,Usability",,,ANONYMIZED,No,It was not registered (bad behavior) + lack of resources to maintain,Lack of resources,
09/11/2020 18:53:19,4,Between 2 and 5,I develop ROS-based systems for a company,C,NOT useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,NOT useful,NOT useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,,,,,"safety, reliability, performance","Safety,Reliability,Performance",,,ANONYMIZED,No,"Original architecture is kept in personal notes, but should really be uploaded alongside the repository.",Kept private,"Original architecture is kept in personal notes, but should really be uploaded alongside the repository."
10/11/2020 15:36:30,6,More than 10,I develop ROS-based systems for academic purposes,A,Don't know,Absolutely useful,Don't know,Useful,Don't know,Useful,NOT useful,Useful,Useful,Absolutely useful,Absolutely NOT useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Absolutely NOT useful,NOT useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Consider to open a pull request if you made changes to an open source project.,[NA],NA,,"documentation, usability, portability","Usability,Portability",,,ANONYMIZED,No,This is impossible to answer without knowing the repository in question.,,
11/11/2020 16:15:52,5,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Absolutely NOT useful,Don't know,Don't know,Useful,Useful,Don't know,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Don't know,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Don't know,Absolutely NOT useful,Useful,Don't know,,,,,"usability, performance, reliability","Usability,Performance,Reliability",Provide a way to save the Wiki documentation within the repositiory where the source code lies.,NA,ANONYMIZED,No,The documentation is on the Wiki without version control.,Documented in the Wiki,
11/11/2020 21:32:31,3,Between 2 and 5,Hobby & Company,"H,C",Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,Useful,Useful,,,,,"Safety, Performance, Reliability","Safety,Performance,Reliability",,,ANONYMIZED,No,Not understanding the question,,
17/11/2020 00:02:56,4,Between 2 and 5,I develop ROS-based systems as a hobby,H,Don't know,Absolutely useful,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Don't know,Don't know,Don't know,Useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Don't know,Absolutely useful,Don't know,Don't know,Don't know,Absolutely useful,Useful,,,,,"Usability, Reliability, Portability","Usability,Reliability,Portability",,,ANONYMIZED,No,I am not sure how to create this. I documented what I knew how to in the Readme.,Lack of knowledge,
19/11/2020 09:41:49,3,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Don't know,Absolutely useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Useful,NOT useful,Don't know,Don't know,Don't know,Absolutely useful,NOT useful,Don't know,Useful,Useful,NOT useful,NOT useful,Don't know,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Absolutely useful,Useful,,,,,"Portability, maintainability, modularity","Portability,Maintainability",,,ANONYMIZED,No,I do not think it is recorded somewhere else,,
19/11/2020 09:57:47,4,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely NOT useful,Absolutely useful,Don't know,Useful,Useful,Don't know,NOT useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,Useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,,,,,"robostness, modularity, performance","Reliability,Maintainability,Performance","Good job with compiling the list, loads of good practices",NA,ANONYMIZED,No,"Either it's in company's internal documentation or no one has prepared it (surprise, surprise - they should have).",Kept private,"Either it's in company's internal documentation or no one has prepared it (surprise, surprise - they should have)."
19/11/2020 10:32:29,8,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely NOT useful,NOT useful,Useful,NOT useful,Useful,NOT useful,NOT useful,Useful,Useful,NOT useful,NOT useful,Absolutely NOT useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Useful,Useful,,,,,"maintainability, usability, reliability","Reliability,Maintainability,Usability",no,NA,ANONYMIZED,No,the ros packages I worked are nothing special rather than standard ros node regarding software architecture,Standard structure,
19/11/2020 10:34:20,5,Between 6 and 10,I develop ROS-based systems for academic purposes,A,Useful,Absolutely useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,NOT useful,Useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Useful,Useful,Useful,Useful,Useful,,,,,"Performance, safety, compatibility ","Safety,Compatibility,Performance",,,ANONYMIZED,No,-,,
19/11/2020 11:04:15,6,More than 10,I develop ROS-based systems for a company,C,Don't know,Useful,Useful,Don't know,NOT useful,Useful,Useful,Useful,Useful,Don't know,Useful,NOT useful,Don't know,Don't know,NOT useful,NOT useful,Useful,Don't know,Useful,NOT useful,Don't know,Don't know,Useful,Useful,Don't know,Useful,Don't know,Useful,Useful,Don't know,Useful,Useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Don't know,Useful,Don't know,,,,,portability,Portability,,,ANONYMIZED,No,somewhere else,Documented externally,
19/11/2020 11:15:59,6,More than 10,I develop ROS-based systems for a company,C,Useful,Useful,Absolutely useful,NOT useful,Absolutely NOT useful,NOT useful,Useful,Absolutely useful,Useful,Useful,Absolutely NOT useful,Useful,Useful,NOT useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,Absolutely NOT useful,Absolutely useful,NOT useful,Absolutely NOT useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Useful,Absolutely useful,,,,,"usability, reliability, code quality","Usability,Reliability,Maintainability",Developing ROS software is almost the same as developing normal software. Make use of software design principles (e.g. SOLID),ROS development is like normal software (follow SOLID principles),ANONYMIZED,No,Which repository are you talking about? I've contributed to many.,,
19/11/2020 12:10:27,6,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,"Nodes interacting with hardware should publish diagnostics data
Nodes should be designed to be groupable into a single process (ROS 1 nodelets or ROS 2 components)
Clarification of G4: Nodes should expose ROS parameters for all configurations that need to happen once when starting the node, should use runtime modifiable parameters (dynamic_reconfigure in ROS 1) for parameters that benefit from being modified during operation
G17: Create custom semantically relevant messages instead of trying to fit ill-adapted data into semantic standard messages
Nodes should be based on abstract interfaces to be easily mockable and testable
Nodes should document their usage and exposed interfaces (topics, services, actions, parameters)
Nodes should use ROS Time to be easily usable in simulation or replay environments",[diagnostics data for hw][runtime modifiable nodes][modifications during operation][nodes should document their interfaces][easy mocking and testing][use ros time in simulation],"C3,N7,I5,B1,N6,H1",,"testability, reliability, security","Maintainability,Reliability,Security","Thanks for this work and its predecessors, the ROS ecosystem is in need for such guidelines !",NA,ANONYMIZED,No,"I contributed to hundreds of ROS repositories, for some the architecture is documented on the wiki, other on the repo itself, for some it's likely that no architecture documentation was available at all",Documented in the Wiki,
19/11/2020 18:19:27,3,1,I develop ROS-based systems for academic purposes,A,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Don't know,Absolutely useful,Don't know,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Don't know,Useful,Absolutely useful,Absolutely useful,Don't know,Don't know,Don't know,Useful,Don't know,Useful,Absolutely useful,Don't know,Useful,Don't know,Don't know,Absolutely useful,Absolutely useful,Don't know,Don't know,Absolutely useful,Useful,,,,,"compatibility, usability, maintainability","Compatibility,Usability,Maintainability",,,ANONYMIZED,No,Recorded somewhere else since it's part of a larger project. ,Documented externally,
19/11/2020 19:45:47,8,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Absolutely useful,NOT useful,Useful,Absolutely useful,NOT useful,Useful,Useful,Absolutely useful,NOT useful,Absolutely NOT useful,Useful,Useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,NOT useful,NOT useful,Absolutely NOT useful,Absolutely NOT useful,Absolutely NOT useful,NOT useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Absolutely useful,NOT useful,Absolutely useful,NOT useful,Absolutely useful,Absolutely useful,No,[NA],NA,,"usability, compatibility, maintainability","Compatibility,Usability,Maintainability",,,ANONYMIZED,No,Somewhere else.,Documented externally,
19/11/2020 19:59:03,1,More than 10,I develop ROS-based systems for a company,C,Absolutely useful,NOT useful,NOT useful,Useful,NOT useful,Absolutely useful,NOT useful,Useful,Useful,NOT useful,NOT useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,NOT useful,Useful,NOT useful,NOT useful,Useful,Useful,NOT useful,Useful,Useful,Useful,NOT useful,Useful,Useful,,,,,"reliability, maintainability, usability","Reliability,Usability,Maintainability",,,ANONYMIZED,No,Recorded elsewhere,Documented externally,
19/11/2020 21:43:25,3,Between 6 and 10,"I developed for a company, for a university design team, and now I develop as a hobby","A,C,H",Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Absolutely useful,Don't know,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Don't know,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,"Since ROS was not designed with RT in mind, determine if ROS2 (or even something else entirely) is a better choice of framework when architecting RT systems with hard response times.",[NA],NA,,"Reliability, performance, maintainability","Reliability,Performance,Maintainability","I'm grateful to be a part of this study, thank you.",NA,ANONYMIZED,No,It's somewhere else.,Documented externally,
20/11/2020 10:57:16,9,More than 10,All of the previous.,"A,C,H",Don't know,Useful,Useful,Useful,NOT useful,NOT useful,NOT useful,NOT useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely useful,Useful,Useful,NOT useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Absolutely useful,Absolutely useful,NOT useful,Useful,Useful,Useful,"Scale the complexity of the system accordingly to the knowledge and skills of the team. E.g. Don't start with a fully featured ROS package with everything abstracted as plugins configured on load via the parameter server via launchfiles that import other lanchfiles. Scale the complexity as the team gets on the same page and understands the parts and why is it good (if it is) to implement it so.
Look for packages that do the job or a similar job of what you need to either adopt them, fork them, or learn from them.",[scale the complexity to your team's skills][reuse packages],"N9,N10",Reported in the discussion of RQ2,"Documentation, usability, readability, maintainability, debugability, reliability, performance, extensibility","Maintainability,Usability,Reliability","I found that the questions lacked a context to answer in a better way. My own context is very multifaceted, so I didn't really know what to answer. Also some of the advice didn't sound like ROS related to me. I also don't know what the last question about the architecture of my repository was about as I don't know which repository you are asking me about.

Note that I do really like your intent! It is very interesting to me as I am a passionate ROS developer. I also have lead teams and participated in others using ROS and I do think that guidelines added to the ROS wiki can help. Specially if they take into account ROS1 and don't focus solely on ROS2. (ROS2 also helps solve some issues with the lifecycles)","Quote: ""I do think that guidelines added to the ROS wiki can help. Specially if they take into account ROS1 and don't focus solely on ROS2. (ROS2 also helps solve some issues with the lifecycles)""",ANONYMIZED,No,What repository?,,
21/11/2020 04:53:16,4,More than 10,I develop ROS-based systems for a company,C,Useful,Useful,Useful,Useful,NOT useful,Useful,Useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Don't know,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,Useful,,,,,"performance, maintainability, reliability","Performance,Maintainability,Reliability",I'm looking forward to reading your results.,NA,ANONYMIZED,No,"We often develop software without architecture documentation, since the architecture of software is not stable at first. Also, when the project is not so big, it is easy for us to  communicate directly without documentation.","Unstable architecture,Small-scale system",
23/11/2020 20:17:19,1,Between 2 and 5,I develop ROS-based systems for academic purposes,A,Don't know,Useful,Absolutely useful,Useful,Useful,Useful,Don't know,Absolutely useful,Useful,Absolutely useful,Useful,NOT useful,Useful,NOT useful,Absolutely useful,Absolutely useful,Useful,Absolutely useful,Absolutely useful,Useful,Don't know,Don't know,Useful,Don't know,Useful,Don't know,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Absolutely useful,Absolutely NOT useful,Useful,Absolutely useful,Absolutely useful,Absolutely useful,NOT useful,Absolutely useful,Useful,,,,,"reliability, sensible error recovery, debuggability","Reliability,Maintainability",,,ANONYMIZED,No,"elsewhere, but not well captured",Documented externally,
23/11/2020 20:26:43,10,More than 10,I develop ROS-based systems for a company,C,Useful,Useful,Absolutely useful,Useful,Absolutely useful,Useful,Absolutely NOT useful,Absolutely useful,Absolutely useful,Useful,Useful,Absolutely useful,NOT useful,Useful,Absolutely useful,Absolutely useful,NOT useful,NOT useful,Absolutely useful,Useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Useful,Useful,NOT useful,Useful,Absolutely useful,Absolutely useful,Useful,NOT useful,Absolutely useful,Useful,Absolutely useful,NOT useful,Absolutely useful,Useful,,,,,"reliability, performance, maintainability","Reliability,Performance,Maintainability",,,ANONYMIZED,No,"Having such documentation is valuable for more complex packages and repositories, especially for developers and contributors. Unfortunately many ROS packages have been contributed by domain experts, without having a clear architecture in mind, let alone documented it. In many cases well-structured and documented code (i.e. API documentation and inline comments) is the best way to document open source software.","Unclear architecture,Small-scale system,In the code",
